Assign Equipment ID,PO Numbers:,Booking Number,Shipment Load Type,Invoice Number,BL / Waybill #,Select Carrier,Updated Transload Location (US Only),Estimated Departure Date,Equipment # Type,Seal Number,CTN QTY,UNITS
JV4206,3000038889,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039002,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039199,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039211,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039237,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039238,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039240,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000039865,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039874,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039884,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039885,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039897,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039898,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039945,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000039956,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040128,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040135,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040136,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040138,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000040170,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040171,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040173,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000040513,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040567,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040575,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040576,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040682,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040683,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040685,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000040693,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040695,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040697,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000040704,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040706,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040721,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000040723,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042016,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042017,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042019,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000042030,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042031,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042034,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000042062,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042063,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042065,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,3
JV4206,3000042076,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042078,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042088,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042090,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042100,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042107,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042116,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042127,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042684,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
JV4206,3000042695,NA,"CFS: LCL, consolidator lod",893,7291529070,DHL,,"November 3, 2023","Air, Unknown Size",000,1,1
